base
-0.800000,0.000000,13.175391,0.037513
-0.700000,0.000000,13.586171,0.037954
-0.600000,0.000000,14.085540,0.039643
-0.500000,0.000000,14.739732,0.042133
-0.400000,0.000000,15.713405,0.043125
-0.300000,0.000000,17.465169,0.046533
-0.200000,0.000000,20.740095,0.051143
-0.100000,0.000000,17.101125,0.100861
0.000000,0.000000,14.825328,0.081060
0.100000,0.000000,17.101125,0.100861
0.200000,0.000000,20.740095,0.051143
0.300000,0.000000,17.465169,0.046533
0.400000,0.000000,15.713405,0.043125
0.500000,0.000000,14.739732,0.042133
0.600000,0.000000,14.085540,0.039643
0.700000,0.000000,13.586171,0.037954
0.800000,0.000000,13.175391,0.037513
0.900000,0.000000,12.897294,0.038622
1.000000,0.000000,12.808793,0.037418
1.100000,0.000000,12.662339,0.038330
1.200000,0.000000,12.389593,0.036521
1.300000,0.000000,12.245120,0.036829
1.400000,0.000000,12.267171,0.035963
test
-1.400000,0.000000,12.640351,0.048398
-1.300000,0.000000,13.182403,0.039459
-1.200000,0.000000,13.309572,0.039687
-1.100000,0.000000,13.262554,0.039720
-1.000000,0.000000,13.481450,0.039108
-0.900000,0.000000,13.692622,0.039340
-0.800000,0.000000,13.864483,0.040853
-0.700000,0.000000,14.182079,0.040921
-0.600000,0.000000,14.553384,0.041847
-0.500000,0.000000,15.036371,0.042421
-0.400000,0.000000,15.849689,0.044081
-0.300000,0.000000,15.800843,0.044224
-0.200000,0.000000,15.885017,0.054068
-0.100000,0.000000,16.165122,0.057909
0.000000,0.000000,16.467736,0.075725
0.100000,0.000000,16.165122,0.057909
0.200000,0.000000,15.885017,0.054068
0.300000,0.000000,15.800843,0.044224
0.400000,0.000000,15.849689,0.044081
0.500000,0.000000,15.036371,0.042421
0.600000,0.000000,14.553384,0.041847
0.700000,0.000000,14.182079,0.040921
0.800000,0.000000,13.864483,0.040853
0.900000,0.000000,13.692622,0.039340
1.000000,0.000000,13.481450,0.039108
1.100000,0.000000,13.262554,0.039720
1.200000,0.000000,13.309572,0.039687
1.300000,0.000000,13.182403,0.039459
1.400000,0.000000,12.640351,0.048398
onefiveonefive
-1.400000,0.000000,14.158250,0.046254
-1.300000,0.000000,14.381203,0.040045
-1.200000,0.000000,14.331603,0.039844
-1.100000,0.000000,14.435071,0.040076
-1.000000,0.000000,14.523376,0.040163
-0.900000,0.000000,14.628411,0.040528
-0.800000,0.000000,14.616757,0.041219
-0.700000,0.000000,15.277639,0.040873
-0.600000,0.000000,15.838464,0.042377
-0.500000,0.000000,15.512760,0.042346
-0.400000,0.000000,12.571511,0.039802
-0.300000,0.000000,9.966738,0.039368
-0.200000,0.000000,8.066526,0.044103
-0.100000,0.000000,7.273452,0.084699
0.000000,0.000000,7.239914,0.091500
0.100000,0.000000,7.273452,0.084699
0.200000,0.000000,8.066526,0.044103
0.300000,0.000000,9.966738,0.039368
0.400000,0.000000,12.571511,0.039802
0.500000,0.000000,15.512760,0.042346
0.600000,0.000000,15.838464,0.042377
0.700000,0.000000,15.277639,0.040873
0.800000,0.000000,14.616757,0.041219
0.900000,0.000000,14.628411,0.040528
1.000000,0.000000,14.523376,0.040163
1.100000,0.000000,14.435071,0.040076
1.200000,0.000000,14.331603,0.039844
1.300000,0.000000,14.381203,0.040045
1.400000,0.000000,14.158250,0.046254
dubradtwosix
-1.400000,0.000000,14.746682,0.040210
-1.300000,0.000000,14.590678,0.039151
-1.200000,0.000000,14.933158,0.041314
